user_id,timestamp,funnel_stage,lifecycle_segment
USR_1620,2025-02-13 00:00:00,onboarding_start,active
USR_1544,2025-03-18 00:00:00,onboarding_start,at-risk
USR_1658,2025-02-12 00:00:00,onboarding_complete,at-risk
USR_1395,2025-02-10 00:00:00,onboarding_start,new
USR_1083,2025-01-28 00:00:00,onboarding_start,new
USR_1471,2025-02-09 00:00:00,onboarding_start,new
USR_1379,2025-01-27 00:00:00,pricing_view,active
USR_1012,2025-03-27 00:00:00,pricing_view,at-risk
USR_1404,2025-01-18 00:00:00,onboarding_complete,new
USR_1548,2025-01-21 00:00:00,onboarding_complete,at-risk
USR_1635,2025-01-23 00:00:00,onboarding_start,active
USR_1430,2025-01-30 00:00:00,onboarding_start,active
USR_1594,2025-01-27 00:00:00,pricing_view,new
USR_1214,2025-01-15 00:00:00,onboarding_complete,active
USR_1119,2025-03-21 00:00:00,pricing_view,at-risk
USR_1687,2025-01-05 00:00:00,feature_usage,active
USR_1049,2025-01-26 00:00:00,pricing_view,at-risk
USR_1015,2025-02-24 00:00:00,onboarding_start,at-risk
USR_1131,2025-02-17 00:00:00,onboarding_complete,new
USR_1348,2025-02-07 00:00:00,payment_success,at-risk
USR_1047,2025-01-10 00:00:00,payment_success,active
USR_1003,2025-02-13 00:00:00,onboarding_complete,active
USR_1113,2025-01-13 00:00:00,onboarding_complete,active
USR_1276,2025-03-21 00:00:00,feature_usage,churned
USR_1508,2025-03-11 00:00:00,payment_success,churned
USR_1483,2025-02-02 00:00:00,onboarding_start,active
USR_1026,2025-03-13 00:00:00,onboarding_start,new
USR_1383,2025-01-26 00:00:00,onboarding_complete,at-risk
USR_1262,2025-03-09 00:00:00,onboarding_start,active
USR_1394,2025-01-01 00:00:00,onboarding_complete,active
USR_1692,2025-02-25 00:00:00,payment_success,churned
USR_1538,2025-02-21 00:00:00,onboarding_start,at-risk
USR_1004,2025-03-23 00:00:00,onboarding_complete,new
USR_1581,2025-01-07 00:00:00,onboarding_start,churned
USR_1206,2025-02-16 00:00:00,pricing_view,active
USR_1284,2025-02-26 00:00:00,onboarding_complete,at-risk
USR_1443,2025-03-11 00:00:00,onboarding_start,active
USR_1643,2025-02-25 00:00:00,onboarding_complete,at-risk
USR_1503,2025-01-03 00:00:00,onboarding_start,churned
USR_1611,2025-01-01 00:00:00,onboarding_start,active
USR_1050,2025-03-16 00:00:00,onboarding_start,at-risk
USR_1256,2025-03-31 00:00:00,onboarding_start,at-risk
USR_1698,2025-01-22 00:00:00,payment_success,active
USR_1722,2025-01-25 00:00:00,onboarding_complete,new
USR_1763,2025-03-01 00:00:00,onboarding_complete,active
USR_1564,2025-02-01 00:00:00,pricing_view,active
USR_1550,2025-02-09 00:00:00,payment_success,new
USR_1203,2025-01-08 00:00:00,onboarding_complete,active
USR_1109,2025-03-23 00:00:00,onboarding_start,new
USR_1114,2025-01-27 00:00:00,feature_usage,at-risk
USR_1710,2025-03-31 00:00:00,onboarding_start,at-risk
USR_1335,2025-03-08 00:00:00,pricing_view,active
USR_1212,2025-02-22 00:00:00,onboarding_complete,at-risk
USR_1696,2025-03-27 00:00:00,onboarding_start,at-risk
USR_1515,2025-03-29 00:00:00,onboarding_complete,active
USR_1770,2025-01-03 00:00:00,onboarding_complete,active
USR_1137,2025-02-18 00:00:00,onboarding_complete,active
USR_1308,2025-03-28 00:00:00,onboarding_complete,new
USR_1019,2025-02-18 00:00:00,onboarding_start,active
USR_1476,2025-01-13 00:00:00,onboarding_complete,active
USR_1357,2025-01-06 00:00:00,onboarding_complete,churned
USR_1481,2025-02-01 00:00:00,onboarding_complete,churned
USR_1315,2025-02-28 00:00:00,pricing_view,active
USR_1275,2025-02-03 00:00:00,onboarding_start,churned
USR_1426,2025-02-26 00:00:00,pricing_view,churned
USR_1367,2025-02-14 00:00:00,onboarding_complete,active
USR_1763,2025-02-23 00:00:00,pricing_view,new
USR_1702,2025-03-19 00:00:00,onboarding_start,churned
USR_1012,2025-02-16 00:00:00,pricing_view,active
USR_1753,2025-02-22 00:00:00,onboarding_start,at-risk
USR_1775,2025-02-09 00:00:00,onboarding_start,active
USR_1119,2025-03-01 00:00:00,onboarding_start,active
USR_1030,2025-01-21 00:00:00,onboarding_start,churned
USR_1497,2025-03-31 00:00:00,onboarding_start,at-risk
USR_1323,2025-03-31 00:00:00,payment_success,churned
USR_1626,2025-02-14 00:00:00,feature_usage,active
USR_1534,2025-01-16 00:00:00,onboarding_complete,active
USR_1445,2025-03-01 00:00:00,feature_usage,at-risk
USR_1719,2025-01-07 00:00:00,feature_usage,active
USR_1300,2025-02-16 00:00:00,pricing_view,new
USR_1328,2025-03-18 00:00:00,pricing_view,new
USR_1366,2025-03-22 00:00:00,onboarding_start,active
USR_1295,2025-01-20 00:00:00,onboarding_start,active
USR_1005,2025-03-10 00:00:00,onboarding_complete,active
USR_1618,2025-02-08 00:00:00,onboarding_complete,active
USR_1762,2025-03-23 00:00:00,feature_usage,churned
USR_1208,2025-02-06 00:00:00,feature_usage,new
USR_1077,2025-02-19 00:00:00,onboarding_start,active
USR_1798,2025-02-12 00:00:00,onboarding_complete,new
USR_1720,2025-03-22 00:00:00,onboarding_start,active
USR_1028,2025-02-17 00:00:00,onboarding_start,active
USR_1627,2025-01-13 00:00:00,pricing_view,churned
USR_1090,2025-02-22 00:00:00,onboarding_complete,active
USR_1555,2025-01-28 00:00:00,onboarding_start,active
USR_1057,2025-02-21 00:00:00,onboarding_complete,at-risk
USR_1288,2025-03-16 00:00:00,pricing_view,at-risk
USR_1303,2025-03-08 00:00:00,onboarding_start,active
USR_1454,2025-02-13 00:00:00,onboarding_start,new
USR_1388,2025-03-28 00:00:00,onboarding_complete,active
USR_1530,2025-02-16 00:00:00,pricing_view,active
USR_1797,2025-03-07 00:00:00,onboarding_start,active
USR_1467,2025-01-05 00:00:00,payment_success,at-risk
USR_1211,2025-01-08 00:00:00,onboarding_complete,active
USR_1602,2025-03-31 00:00:00,pricing_view,at-risk
USR_1679,2025-03-06 00:00:00,payment_success,active
USR_1522,2025-02-24 00:00:00,onboarding_start,new
USR_1271,2025-01-22 00:00:00,pricing_view,new
USR_1285,2025-01-10 00:00:00,onboarding_start,churned
USR_1463,2025-01-06 00:00:00,onboarding_start,new
USR_1529,2025-02-27 00:00:00,payment_success,new
USR_1067,2025-01-22 00:00:00,pricing_view,active
USR_1577,2025-02-09 00:00:00,onboarding_start,at-risk
USR_1236,2025-03-28 00:00:00,onboarding_complete,active
USR_1375,2025-01-13 00:00:00,feature_usage,active
USR_1791,2025-02-03 00:00:00,onboarding_complete,active
USR_1562,2025-02-21 00:00:00,onboarding_start,at-risk
USR_1368,2025-02-14 00:00:00,onboarding_start,churned
USR_1618,2025-01-27 00:00:00,feature_usage,at-risk
USR_1061,2025-03-03 00:00:00,feature_usage,at-risk
USR_1550,2025-01-21 00:00:00,onboarding_start,active
USR_1120,2025-01-13 00:00:00,onboarding_complete,active
USR_1786,2025-01-14 00:00:00,onboarding_complete,active
USR_1323,2025-02-14 00:00:00,feature_usage,at-risk
USR_1321,2025-03-20 00:00:00,onboarding_start,churned
USR_1457,2025-03-08 00:00:00,payment_success,churned
USR_1425,2025-03-24 00:00:00,payment_success,at-risk
USR_1343,2025-01-17 00:00:00,pricing_view,new
USR_1773,2025-03-07 00:00:00,pricing_view,at-risk
USR_1368,2025-01-29 00:00:00,onboarding_complete,active
USR_1790,2025-01-08 00:00:00,feature_usage,active
USR_1116,2025-01-24 00:00:00,onboarding_complete,churned
USR_1763,2025-02-08 00:00:00,pricing_view,at-risk
USR_1020,2025-03-14 00:00:00,onboarding_start,active
USR_1232,2025-03-29 00:00:00,onboarding_start,at-risk
USR_1043,2025-02-02 00:00:00,pricing_view,at-risk
USR_1453,2025-03-24 00:00:00,onboarding_complete,new
USR_1020,2025-01-02 00:00:00,feature_usage,new
USR_1070,2025-01-20 00:00:00,onboarding_start,active
USR_1336,2025-01-04 00:00:00,onboarding_start,at-risk
USR_1012,2025-01-03 00:00:00,onboarding_complete,active
USR_1174,2025-01-03 00:00:00,onboarding_start,active
USR_1546,2025-01-14 00:00:00,pricing_view,active
USR_1333,2025-03-26 00:00:00,onboarding_start,churned
USR_1451,2025-02-05 00:00:00,onboarding_start,active
USR_1494,2025-02-02 00:00:00,onboarding_start,active
USR_1375,2025-01-11 00:00:00,feature_usage,active
USR_1463,2025-02-15 00:00:00,feature_usage,at-risk
USR_1663,2025-03-02 00:00:00,onboarding_start,active
USR_1741,2025-02-27 00:00:00,onboarding_complete,active
USR_1306,2025-02-05 00:00:00,onboarding_start,active
USR_1299,2025-01-14 00:00:00,onboarding_start,active
USR_1772,2025-03-13 00:00:00,onboarding_start,churned
USR_1599,2025-02-26 00:00:00,onboarding_complete,new
USR_1779,2025-03-16 00:00:00,pricing_view,active
USR_1740,2025-01-06 00:00:00,onboarding_complete,at-risk
USR_1682,2025-03-14 00:00:00,onboarding_start,active
USR_1583,2025-02-07 00:00:00,onboarding_start,at-risk
USR_1216,2025-03-21 00:00:00,pricing_view,active
USR_1333,2025-03-18 00:00:00,feature_usage,at-risk
USR_1241,2025-01-04 00:00:00,onboarding_start,at-risk
USR_1450,2025-03-09 00:00:00,feature_usage,active
USR_1256,2025-01-17 00:00:00,onboarding_start,active
USR_1200,2025-02-28 00:00:00,onboarding_start,churned
USR_1552,2025-01-15 00:00:00,feature_usage,active
USR_1694,2025-01-06 00:00:00,pricing_view,active
USR_1583,2025-02-03 00:00:00,onboarding_start,active
USR_1146,2025-03-12 00:00:00,onboarding_complete,active
USR_1102,2025-03-22 00:00:00,feature_usage,new
USR_1108,2025-02-19 00:00:00,pricing_view,new
USR_1026,2025-03-13 00:00:00,onboarding_complete,new
USR_1648,2025-03-25 00:00:00,onboarding_complete,new
USR_1556,2025-01-09 00:00:00,onboarding_complete,active
USR_1000,2025-01-05 00:00:00,onboarding_complete,churned
USR_1200,2025-01-24 00:00:00,onboarding_start,active
USR_1195,2025-01-25 00:00:00,payment_success,at-risk
USR_1233,2025-01-13 00:00:00,feature_usage,active
USR_1503,2025-01-14 00:00:00,onboarding_start,new
USR_1639,2025-02-06 00:00:00,pricing_view,active
USR_1578,2025-03-31 00:00:00,onboarding_complete,active
USR_1607,2025-03-15 00:00:00,payment_success,active
USR_1402,2025-01-29 00:00:00,payment_success,active
USR_1171,2025-01-16 00:00:00,onboarding_complete,new
USR_1590,2025-01-28 00:00:00,onboarding_start,churned
USR_1611,2025-01-13 00:00:00,feature_usage,active
USR_1085,2025-03-05 00:00:00,payment_success,at-risk
USR_1697,2025-02-15 00:00:00,onboarding_start,at-risk
USR_1075,2025-03-01 00:00:00,onboarding_complete,at-risk
USR_1639,2025-02-24 00:00:00,onboarding_complete,active
USR_1070,2025-03-14 00:00:00,feature_usage,new
USR_1070,2025-02-15 00:00:00,payment_success,active
USR_1129,2025-03-13 00:00:00,onboarding_start,new
USR_1504,2025-02-02 00:00:00,onboarding_complete,active
USR_1473,2025-02-06 00:00:00,onboarding_complete,new
USR_1332,2025-01-13 00:00:00,onboarding_start,active
USR_1529,2025-02-26 00:00:00,onboarding_start,active
USR_1705,2025-03-18 00:00:00,onboarding_complete,active
USR_1458,2025-02-02 00:00:00,pricing_view,active
USR_1103,2025-02-03 00:00:00,onboarding_complete,churned
USR_1690,2025-03-21 00:00:00,onboarding_complete,active
USR_1062,2025-02-17 00:00:00,onboarding_start,at-risk
USR_1333,2025-02-25 00:00:00,payment_success,at-risk
USR_1079,2025-02-21 00:00:00,onboarding_start,at-risk
USR_1793,2025-01-28 00:00:00,payment_success,at-risk
USR_1008,2025-02-16 00:00:00,onboarding_complete,active
USR_1121,2025-02-26 00:00:00,onboarding_start,churned
USR_1568,2025-02-23 00:00:00,pricing_view,active
USR_1055,2025-01-23 00:00:00,feature_usage,new
USR_1669,2025-02-27 00:00:00,feature_usage,new
USR_1272,2025-01-15 00:00:00,onboarding_complete,active
USR_1112,2025-02-09 00:00:00,onboarding_complete,active
USR_1226,2025-01-16 00:00:00,onboarding_complete,churned
USR_1552,2025-02-17 00:00:00,feature_usage,at-risk
USR_1160,2025-03-23 00:00:00,onboarding_start,active
USR_1462,2025-03-31 00:00:00,onboarding_complete,active
USR_1038,2025-02-14 00:00:00,pricing_view,new
USR_1799,2025-02-25 00:00:00,payment_success,new
USR_1334,2025-02-25 00:00:00,onboarding_start,active
USR_1795,2025-02-19 00:00:00,onboarding_complete,active
USR_1409,2025-02-20 00:00:00,onboarding_complete,active
USR_1603,2025-03-25 00:00:00,onboarding_start,at-risk
USR_1296,2025-02-21 00:00:00,feature_usage,at-risk
USR_1645,2025-03-15 00:00:00,onboarding_complete,active
USR_1628,2025-03-07 00:00:00,pricing_view,new
USR_1074,2025-03-15 00:00:00,feature_usage,churned
USR_1230,2025-02-06 00:00:00,payment_success,active
USR_1161,2025-03-27 00:00:00,feature_usage,active
USR_1791,2025-03-25 00:00:00,pricing_view,active
USR_1146,2025-02-17 00:00:00,onboarding_start,active
USR_1558,2025-03-05 00:00:00,payment_success,active
USR_1349,2025-01-17 00:00:00,onboarding_complete,at-risk
USR_1784,2025-03-22 00:00:00,onboarding_start,at-risk
USR_1484,2025-03-02 00:00:00,onboarding_start,active
USR_1547,2025-02-06 00:00:00,feature_usage,at-risk
USR_1594,2025-01-31 00:00:00,onboarding_start,churned
USR_1082,2025-02-13 00:00:00,onboarding_start,at-risk
USR_1021,2025-01-04 00:00:00,onboarding_complete,active
USR_1266,2025-01-31 00:00:00,onboarding_start,new
USR_1037,2025-01-21 00:00:00,feature_usage,active
USR_1647,2025-01-08 00:00:00,onboarding_complete,new
USR_1762,2025-01-16 00:00:00,feature_usage,at-risk
USR_1218,2025-01-22 00:00:00,onboarding_start,active
USR_1769,2025-01-26 00:00:00,onboarding_start,at-risk
USR_1608,2025-03-25 00:00:00,onboarding_complete,new
USR_1188,2025-03-22 00:00:00,onboarding_start,active
USR_1345,2025-03-13 00:00:00,onboarding_complete,new
USR_1418,2025-02-08 00:00:00,pricing_view,churned
USR_1076,2025-03-25 00:00:00,pricing_view,active
USR_1275,2025-01-24 00:00:00,onboarding_start,active
USR_1637,2025-02-23 00:00:00,onboarding_complete,active
USR_1657,2025-02-24 00:00:00,onboarding_complete,active
USR_1718,2025-02-14 00:00:00,pricing_view,active
USR_1268,2025-01-20 00:00:00,onboarding_complete,at-risk
USR_1146,2025-02-14 00:00:00,payment_success,active
USR_1013,2025-01-04 00:00:00,feature_usage,active
USR_1739,2025-02-03 00:00:00,onboarding_complete,new
USR_1224,2025-01-02 00:00:00,onboarding_complete,active
USR_1023,2025-01-15 00:00:00,pricing_view,active
USR_1080,2025-01-18 00:00:00,onboarding_start,new
USR_1207,2025-02-09 00:00:00,onboarding_start,active
USR_1282,2025-02-21 00:00:00,onboarding_complete,active
USR_1784,2025-02-18 00:00:00,onboarding_start,active
USR_1534,2025-03-13 00:00:00,feature_usage,active
USR_1693,2025-01-20 00:00:00,onboarding_start,active
USR_1104,2025-02-04 00:00:00,onboarding_start,new
USR_1592,2025-02-14 00:00:00,onboarding_start,at-risk
USR_1632,2025-03-19 00:00:00,onboarding_start,active
USR_1767,2025-03-11 00:00:00,feature_usage,churned
USR_1475,2025-01-27 00:00:00,feature_usage,active
USR_1362,2025-01-13 00:00:00,onboarding_start,at-risk
USR_1055,2025-01-28 00:00:00,onboarding_complete,active
USR_1183,2025-02-10 00:00:00,onboarding_complete,new
USR_1259,2025-02-26 00:00:00,onboarding_start,active
USR_1439,2025-01-31 00:00:00,onboarding_complete,new
USR_1437,2025-01-08 00:00:00,feature_usage,active
USR_1787,2025-03-19 00:00:00,feature_usage,at-risk
USR_1119,2025-01-25 00:00:00,payment_success,active
USR_1294,2025-01-15 00:00:00,onboarding_complete,active
USR_1727,2025-03-13 00:00:00,onboarding_complete,active
USR_1546,2025-01-17 00:00:00,onboarding_start,active
USR_1465,2025-01-12 00:00:00,onboarding_complete,active
USR_1759,2025-02-18 00:00:00,onboarding_complete,active
USR_1575,2025-01-08 00:00:00,onboarding_complete,active
USR_1754,2025-03-14 00:00:00,onboarding_complete,active
USR_1718,2025-02-20 00:00:00,onboarding_start,at-risk
USR_1377,2025-03-16 00:00:00,pricing_view,at-risk
USR_1626,2025-02-08 00:00:00,onboarding_complete,active
USR_1373,2025-02-08 00:00:00,onboarding_complete,at-risk
USR_1035,2025-03-05 00:00:00,onboarding_start,new
USR_1145,2025-01-21 00:00:00,onboarding_start,new
USR_1519,2025-02-17 00:00:00,onboarding_complete,at-risk
USR_1500,2025-03-26 00:00:00,pricing_view,active
USR_1434,2025-02-12 00:00:00,onboarding_start,active
USR_1361,2025-03-10 00:00:00,feature_usage,at-risk
USR_1230,2025-03-29 00:00:00,onboarding_complete,active
USR_1560,2025-02-07 00:00:00,pricing_view,at-risk
USR_1221,2025-03-18 00:00:00,feature_usage,at-risk
USR_1124,2025-03-25 00:00:00,onboarding_complete,new
USR_1534,2025-01-03 00:00:00,onboarding_start,at-risk
USR_1775,2025-03-27 00:00:00,pricing_view,active
USR_1368,2025-02-19 00:00:00,onboarding_start,active
USR_1179,2025-03-26 00:00:00,onboarding_start,at-risk
USR_1122,2025-01-06 00:00:00,feature_usage,new
USR_1764,2025-01-18 00:00:00,onboarding_complete,new
USR_1390,2025-02-13 00:00:00,onboarding_start,active
USR_1106,2025-02-05 00:00:00,pricing_view,active
USR_1264,2025-03-25 00:00:00,pricing_view,new
USR_1296,2025-03-07 00:00:00,pricing_view,active
USR_1244,2025-02-13 00:00:00,onboarding_complete,churned
USR_1385,2025-02-25 00:00:00,feature_usage,new
USR_1758,2025-03-22 00:00:00,pricing_view,active
USR_1044,2025-03-06 00:00:00,feature_usage,new
USR_1235,2025-03-04 00:00:00,feature_usage,new
USR_1395,2025-03-03 00:00:00,payment_success,active
USR_1441,2025-01-05 00:00:00,onboarding_complete,new
USR_1474,2025-02-18 00:00:00,payment_success,active
USR_1347,2025-02-27 00:00:00,onboarding_complete,churned
USR_1408,2025-03-18 00:00:00,feature_usage,at-risk
USR_1773,2025-01-23 00:00:00,feature_usage,active
USR_1598,2025-01-11 00:00:00,pricing_view,at-risk
USR_1779,2025-03-07 00:00:00,payment_success,at-risk
USR_1400,2025-01-28 00:00:00,onboarding_start,active
USR_1270,2025-01-11 00:00:00,payment_success,new
USR_1453,2025-03-07 00:00:00,pricing_view,new
USR_1306,2025-02-13 00:00:00,onboarding_start,active
USR_1491,2025-01-12 00:00:00,onboarding_start,churned
USR_1559,2025-02-18 00:00:00,onboarding_complete,churned
USR_1791,2025-03-13 00:00:00,onboarding_start,at-risk
USR_1022,2025-03-18 00:00:00,onboarding_complete,active
USR_1589,2025-03-21 00:00:00,onboarding_start,new
USR_1358,2025-03-31 00:00:00,onboarding_complete,active
USR_1462,2025-01-21 00:00:00,onboarding_start,active
USR_1652,2025-01-24 00:00:00,onboarding_start,new
USR_1619,2025-01-25 00:00:00,onboarding_start,active
USR_1595,2025-03-28 00:00:00,payment_success,new
USR_1605,2025-02-10 00:00:00,onboarding_start,at-risk
USR_1496,2025-01-16 00:00:00,onboarding_complete,churned
USR_1269,2025-01-31 00:00:00,onboarding_complete,active
USR_1054,2025-03-25 00:00:00,onboarding_start,at-risk
USR_1507,2025-01-25 00:00:00,onboarding_start,at-risk
USR_1793,2025-02-09 00:00:00,onboarding_start,active
USR_1477,2025-01-30 00:00:00,feature_usage,churned
USR_1487,2025-02-02 00:00:00,onboarding_start,active
USR_1440,2025-01-28 00:00:00,onboarding_complete,active
USR_1635,2025-01-21 00:00:00,onboarding_complete,churned
USR_1680,2025-01-15 00:00:00,onboarding_start,active
USR_1098,2025-01-14 00:00:00,onboarding_start,active
USR_1114,2025-01-12 00:00:00,onboarding_start,at-risk
USR_1521,2025-03-27 00:00:00,payment_success,at-risk
USR_1418,2025-03-26 00:00:00,feature_usage,at-risk
USR_1758,2025-01-05 00:00:00,onboarding_complete,at-risk
USR_1148,2025-03-13 00:00:00,feature_usage,at-risk
USR_1168,2025-01-24 00:00:00,onboarding_complete,active
USR_1503,2025-02-07 00:00:00,onboarding_start,new
USR_1240,2025-02-03 00:00:00,onboarding_complete,at-risk
USR_1635,2025-03-27 00:00:00,onboarding_start,new
USR_1680,2025-02-16 00:00:00,onboarding_complete,churned
USR_1192,2025-03-09 00:00:00,feature_usage,at-risk
USR_1539,2025-01-26 00:00:00,onboarding_start,active
USR_1389,2025-02-04 00:00:00,onboarding_start,active
USR_1201,2025-02-22 00:00:00,payment_success,at-risk
USR_1499,2025-02-28 00:00:00,payment_success,new
USR_1516,2025-03-09 00:00:00,onboarding_start,new
USR_1152,2025-03-19 00:00:00,onboarding_complete,churned
USR_1375,2025-01-24 00:00:00,onboarding_complete,active
USR_1700,2025-01-16 00:00:00,feature_usage,active
USR_1261,2025-02-25 00:00:00,onboarding_start,at-risk
USR_1472,2025-02-15 00:00:00,onboarding_complete,churned
USR_1145,2025-01-12 00:00:00,feature_usage,at-risk
USR_1344,2025-01-10 00:00:00,payment_success,active
USR_1332,2025-02-23 00:00:00,onboarding_complete,new
USR_1648,2025-03-04 00:00:00,onboarding_complete,active
USR_1072,2025-03-13 00:00:00,feature_usage,new
USR_1438,2025-02-02 00:00:00,onboarding_start,new
USR_1561,2025-02-16 00:00:00,payment_success,active
USR_1509,2025-02-20 00:00:00,onboarding_complete,churned
USR_1373,2025-01-28 00:00:00,onboarding_complete,churned
USR_1760,2025-01-19 00:00:00,pricing_view,active
USR_1682,2025-03-10 00:00:00,onboarding_start,at-risk
USR_1185,2025-01-08 00:00:00,feature_usage,active
USR_1665,2025-01-18 00:00:00,onboarding_start,new
USR_1723,2025-01-16 00:00:00,onboarding_start,active
USR_1505,2025-02-14 00:00:00,onboarding_complete,active
USR_1445,2025-03-09 00:00:00,onboarding_start,at-risk
USR_1406,2025-03-01 00:00:00,pricing_view,at-risk
USR_1566,2025-03-21 00:00:00,onboarding_start,active
USR_1792,2025-01-26 00:00:00,onboarding_start,active
USR_1166,2025-03-06 00:00:00,onboarding_start,active
USR_1709,2025-01-28 00:00:00,onboarding_start,churned
USR_1645,2025-01-27 00:00:00,payment_success,active
USR_1029,2025-03-23 00:00:00,payment_success,active
USR_1602,2025-01-30 00:00:00,onboarding_start,at-risk
USR_1293,2025-01-15 00:00:00,onboarding_complete,active
USR_1741,2025-03-01 00:00:00,onboarding_start,new
USR_1145,2025-02-26 00:00:00,onboarding_complete,at-risk
USR_1651,2025-03-16 00:00:00,onboarding_start,new
USR_1712,2025-01-01 00:00:00,onboarding_start,active
USR_1022,2025-01-09 00:00:00,onboarding_start,new
USR_1510,2025-01-19 00:00:00,onboarding_complete,active
USR_1422,2025-03-17 00:00:00,onboarding_complete,at-risk
USR_1222,2025-02-19 00:00:00,onboarding_start,churned
USR_1185,2025-01-31 00:00:00,onboarding_start,new
USR_1392,2025-03-04 00:00:00,onboarding_complete,churned
USR_1783,2025-02-01 00:00:00,pricing_view,at-risk
USR_1293,2025-01-08 00:00:00,onboarding_start,active
USR_1554,2025-02-15 00:00:00,payment_success,active
USR_1542,2025-02-02 00:00:00,onboarding_complete,at-risk
USR_1051,2025-02-14 00:00:00,onboarding_complete,new
USR_1549,2025-01-06 00:00:00,onboarding_complete,active
USR_1697,2025-02-26 00:00:00,onboarding_complete,new
USR_1725,2025-01-30 00:00:00,pricing_view,new
USR_1547,2025-03-13 00:00:00,onboarding_start,active
USR_1704,2025-03-18 00:00:00,onboarding_start,churned
USR_1042,2025-03-19 00:00:00,onboarding_start,active
USR_1412,2025-02-16 00:00:00,pricing_view,new
USR_1612,2025-02-06 00:00:00,onboarding_complete,active
USR_1727,2025-01-28 00:00:00,payment_success,new
USR_1344,2025-02-04 00:00:00,onboarding_complete,active
USR_1263,2025-03-29 00:00:00,feature_usage,churned
USR_1505,2025-01-17 00:00:00,payment_success,active
USR_1575,2025-01-12 00:00:00,onboarding_complete,active
USR_1767,2025-03-20 00:00:00,onboarding_start,active
USR_1243,2025-02-23 00:00:00,pricing_view,at-risk
USR_1046,2025-02-12 00:00:00,onboarding_complete,at-risk
USR_1711,2025-02-26 00:00:00,feature_usage,active
USR_1789,2025-02-10 00:00:00,onboarding_complete,active
USR_1166,2025-03-15 00:00:00,payment_success,active
USR_1356,2025-02-21 00:00:00,onboarding_start,active
USR_1023,2025-01-26 00:00:00,pricing_view,at-risk
USR_1377,2025-01-10 00:00:00,pricing_view,active
USR_1623,2025-03-18 00:00:00,onboarding_complete,active
USR_1201,2025-01-09 00:00:00,onboarding_complete,active
USR_1584,2025-01-27 00:00:00,pricing_view,new
USR_1198,2025-02-12 00:00:00,pricing_view,active
USR_1083,2025-02-13 00:00:00,onboarding_start,active
USR_1280,2025-02-28 00:00:00,onboarding_complete,new
USR_1752,2025-03-22 00:00:00,onboarding_start,active
USR_1775,2025-02-14 00:00:00,payment_success,active
USR_1769,2025-03-07 00:00:00,onboarding_start,at-risk
USR_1244,2025-02-25 00:00:00,feature_usage,active
USR_1411,2025-03-30 00:00:00,onboarding_start,new
USR_1386,2025-01-01 00:00:00,onboarding_start,new
USR_1061,2025-03-10 00:00:00,payment_success,active
USR_1738,2025-02-18 00:00:00,onboarding_start,active
USR_1488,2025-02-19 00:00:00,feature_usage,active
USR_1269,2025-03-19 00:00:00,feature_usage,active
USR_1799,2025-03-23 00:00:00,pricing_view,active
USR_1188,2025-01-20 00:00:00,feature_usage,active
USR_1289,2025-03-02 00:00:00,onboarding_complete,active
USR_1638,2025-02-02 00:00:00,pricing_view,active
USR_1388,2025-01-23 00:00:00,pricing_view,active
USR_1780,2025-01-24 00:00:00,onboarding_complete,active
USR_1676,2025-01-13 00:00:00,onboarding_start,at-risk
USR_1775,2025-02-25 00:00:00,onboarding_complete,active
USR_1299,2025-03-01 00:00:00,payment_success,active
USR_1760,2025-03-27 00:00:00,pricing_view,active
USR_1243,2025-01-29 00:00:00,onboarding_start,at-risk
USR_1793,2025-02-22 00:00:00,onboarding_start,active
USR_1596,2025-01-17 00:00:00,onboarding_start,churned
USR_1103,2025-03-05 00:00:00,onboarding_start,at-risk
USR_1080,2025-03-06 00:00:00,onboarding_start,churned
USR_1641,2025-02-28 00:00:00,feature_usage,active
USR_1798,2025-03-17 00:00:00,feature_usage,active
USR_1782,2025-01-15 00:00:00,payment_success,new
USR_1299,2025-02-11 00:00:00,onboarding_complete,active
USR_1412,2025-01-03 00:00:00,onboarding_start,active
USR_1469,2025-02-11 00:00:00,pricing_view,active
USR_1058,2025-01-21 00:00:00,payment_success,active
USR_1328,2025-03-02 00:00:00,onboarding_complete,at-risk
USR_1640,2025-03-06 00:00:00,pricing_view,active
USR_1315,2025-02-15 00:00:00,pricing_view,active
USR_1069,2025-02-01 00:00:00,onboarding_start,churned
USR_1678,2025-01-31 00:00:00,onboarding_start,active
USR_1421,2025-03-08 00:00:00,onboarding_complete,active
USR_1505,2025-01-25 00:00:00,onboarding_start,at-risk
USR_1438,2025-03-16 00:00:00,pricing_view,new
USR_1116,2025-03-13 00:00:00,pricing_view,active
USR_1515,2025-01-18 00:00:00,onboarding_complete,new
USR_1648,2025-03-21 00:00:00,pricing_view,active
USR_1168,2025-02-28 00:00:00,onboarding_start,new
USR_1786,2025-01-14 00:00:00,onboarding_start,new
USR_1497,2025-02-15 00:00:00,payment_success,new
USR_1262,2025-01-14 00:00:00,onboarding_complete,at-risk
USR_1359,2025-01-01 00:00:00,payment_success,active
USR_1708,2025-03-27 00:00:00,payment_success,active
USR_1753,2025-01-02 00:00:00,feature_usage,at-risk
USR_1188,2025-02-10 00:00:00,payment_success,new
USR_1260,2025-03-05 00:00:00,onboarding_start,new
USR_1035,2025-03-20 00:00:00,onboarding_complete,active
USR_1311,2025-01-17 00:00:00,onboarding_start,active
